city_name,year_month,temperature,weather_code,precipitation,daylight
Tel Aviv,1993-11,18.59,Clear sky,1.1,10.53
Tel Aviv,1993-12,16.29,Clear sky,0.62,10.09
Tel Aviv,1994-01,14.28,Drizzle,3.76,10.32
Tel Aviv,1994-02,13.56,Drizzle,2.22,11.05
Tel Aviv,1994-03,14.47,Cloudy,1.1,11.99
Tel Aviv,1994-04,20.53,Clear sky,0.41,12.97
Tel Aviv,1994-05,21.87,Clear sky,0.05,13.8
Tel Aviv,1994-06,23.77,Clear sky,0.04,14.21
Tel Aviv,1994-07,25.39,Clear sky,0.15,14.02
Tel Aviv,1994-08,25.9,Clear sky,0.06,13.3
Tel Aviv,1994-09,26.16,Clear sky,0.19,12.37
Tel Aviv,1994-10,25.42,Clear sky,0.72,11.39
Tel Aviv,1994-11,17.38,Drizzle,6.17,10.53
Tel Aviv,1994-12,12.61,Clear sky,4.04,10.09
Tel Aviv,1995-01,12.9,Clear sky,0.47,10.31
Tel Aviv,1995-02,13.31,Clear sky,3.31,11.04
Tel Aviv,1995-03,15.32,Clear sky,0.59,11.98
Tel Aviv,1995-04,17.22,Clear sky,0.73,12.96
Tel Aviv,1995-05,21.19,Clear sky,0.08,13.79
Tel Aviv,1995-06,24.85,Clear sky,0.0,14.21
Tel Aviv,1995-07,26.1,Clear sky,0.12,14.02
Tel Aviv,1995-08,26.58,Clear sky,0.02,13.31
Tel Aviv,1995-09,25.53,Clear sky,0.05,12.37
Tel Aviv,1995-10,22.4,Clear sky,0.02,11.39
Tel Aviv,1995-11,16.92,Clear sky,2.03,10.54
Tel Aviv,1995-12,13.92,Clear sky,1.64,10.09
Tel Aviv,1996-01,12.98,Drizzle,4.98,10.31
Tel Aviv,1996-02,14.01,Drizzle,1.37,11.05
Tel Aviv,1996-03,14.53,Drizzle,3.25,12.0
Tel Aviv,1996-04,17.07,Clear sky,0.8,12.99
Tel Aviv,1996-05,22.04,Clear sky,0.01,13.81
Tel Aviv,1996-06,23.89,Clear sky,0.01,14.22
Tel Aviv,1996-07,26.25,Clear sky,0.01,14.01
Tel Aviv,1996-08,26.38,Clear sky,0.0,13.29
Tel Aviv,1996-09,25.43,Clear sky,0.1,12.35
Tel Aviv,1996-10,21.9,Clear sky,1.15,11.37
Tel Aviv,1996-11,19.79,Clear sky,0.63,10.52
Tel Aviv,1996-12,15.54,Drizzle,2.53,10.09
Tel Aviv,1997-01,14.08,Cloudy,2.34,10.32
Tel Aviv,1997-02,11.7,Clear sky,3.12,11.06
Tel Aviv,1997-03,13.38,Drizzle,3.2,12.0
Tel Aviv,1997-04,16.68,Cloudy,0.55,12.98
Tel Aviv,1997-05,21.65,Clear sky,0.33,13.8
Tel Aviv,1997-06,24.43,Clear sky,0.11,14.21
Tel Aviv,1997-07,26.34,Clear sky,0.03,14.01
Tel Aviv,1997-08,25.46,Clear sky,0.01,13.29
Tel Aviv,1997-09,24.36,Clear sky,0.17,12.36
Tel Aviv,1997-10,22.58,Clear sky,0.61,11.38
Tel Aviv,1997-11,19.01,Clear sky,1.5,10.53
Tel Aviv,1997-12,14.97,Drizzle,3.06,10.09
Tel Aviv,1998-01,12.9,Drizzle,3.0,10.32
Tel Aviv,1998-02,13.56,Drizzle,1.95,11.05
Tel Aviv,1998-03,14.15,Drizzle,3.06,11.99
Tel Aviv,1998-04,19.64,Clear sky,0.22,12.97
Tel Aviv,1998-05,22.07,Clear sky,0.07,13.8
Tel Aviv,1998-06,24.21,Clear sky,0.0,14.21
Tel Aviv,1998-07,26.36,Clear sky,0.0,14.01
Tel Aviv,1998-08,27.74,Clear sky,0.0,13.3
Tel Aviv,1998-09,26.27,Clear sky,0.02,12.36
Tel Aviv,1998-10,23.89,Clear sky,0.06,11.39
Tel Aviv,1998-11,20.43,Cloudy,0.29,10.53
Tel Aviv,1998-12,16.24,Clear sky,1.1,10.09
Tel Aviv,1999-01,13.92,Clear sky,2.61,10.31
Tel Aviv,1999-02,14.21,Clear sky,0.64,11.04
Tel Aviv,1999-03,16.39,Clear sky,0.48,11.98
Tel Aviv,1999-04,18.14,Clear sky,0.94,12.96
Tel Aviv,1999-05,22.75,Clear sky,0.0,13.79
Tel Aviv,1999-06,24.25,Clear sky,0.15,14.21
Tel Aviv,1999-07,26.25,Clear sky,0.02,14.02
Tel Aviv,1999-08,27.16,Clear sky,0.0,13.31
Tel Aviv,1999-09,26.09,Clear sky,0.05,12.37
Tel Aviv,1999-10,23.21,Clear sky,0.28,11.39
Tel Aviv,1999-11,19.62,Clear sky,0.24,10.54
Tel Aviv,1999-12,15.75,Clear sky,1.14,10.09
Tel Aviv,2000-01,12.01,Drizzle,6.14,10.31
Tel Aviv,2000-02,12.53,Cloudy,1.54,11.05
Tel Aviv,2000-03,13.91,Clear sky,1.04,12.01
Tel Aviv,2000-04,19.29,Clear sky,0.04,12.99
Tel Aviv,2000-05,21.27,Clear sky,0.01,13.81
Tel Aviv,2000-06,24.61,Clear sky,0.0,14.22
Tel Aviv,2000-07,27.26,Clear sky,0.0,14.01
Tel Aviv,2000-08,26.41,Clear sky,0.0,13.29
Tel Aviv,2000-09,25.13,Clear sky,0.08,12.35
Tel Aviv,2000-10,21.85,Clear sky,2.81,11.37
Tel Aviv,2000-11,19.26,Clear sky,0.5,10.52
Tel Aviv,2000-12,14.99,Clear sky,3.05,10.09
Tel Aviv,2001-01,13.64,Clear sky,2.39,10.32
Tel Aviv,2001-02,13.63,Clear sky,1.75,11.06
Tel Aviv,2001-03,18.37,Clear sky,0.15,12.0
Tel Aviv,2001-04,19.86,Clear sky,0.2,12.98
Tel Aviv,2001-05,21.82,Clear sky,0.26,13.8
Tel Aviv,2001-06,24.52,Clear sky,0.0,14.22
Tel Aviv,2001-07,26.04,Clear sky,0.0,14.01
Tel Aviv,2001-08,26.93,Clear sky,0.02,13.29
Tel Aviv,2001-09,25.26,Clear sky,0.04,12.36
Tel Aviv,2001-10,22.99,Clear sky,0.59,11.38
Tel Aviv,2001-11,18.53,Drizzle,1.34,10.52
Tel Aviv,2001-12,14.75,Drizzle,3.55,10.09
Tel Aviv,2002-01,11.9,Clear sky,4.38,10.32
Tel Aviv,2002-02,14.81,Clear sky,1.11,11.05
Tel Aviv,2002-03,16.82,Clear sky,2.09,11.99
Tel Aviv,2002-04,17.81,Clear sky,1.06,12.97
Tel Aviv,2002-05,20.72,Clear sky,0.07,13.8
Tel Aviv,2002-06,24.63,Clear sky,0.02,14.21
Tel Aviv,2002-07,27.17,Clear sky,0.01,14.01
Tel Aviv,2002-08,27.07,Clear sky,0.04,13.3
Tel Aviv,2002-09,26.23,Clear sky,0.02,12.36
Tel Aviv,2002-10,23.69,Clear sky,0.51,11.38
Tel Aviv,2002-11,20.15,Clear sky,0.26,10.53
Tel Aviv,2002-12,14.92,Drizzle,3.97,10.09
Tel Aviv,2003-01,14.55,Drizzle,1.18,10.31
Tel Aviv,2003-02,12.43,Drizzle,5.19,11.04
Tel Aviv,2003-03,13.56,Drizzle,2.93,11.98
Tel Aviv,2003-04,18.29,Clear sky,0.55,12.97
Tel Aviv,2003-05,24.35,Clear sky,0.02,13.79
Tel Aviv,2003-06,24.4,Clear sky,0.02,14.21
Tel Aviv,2003-07,26.23,Clear sky,0.0,14.02
Tel Aviv,2003-08,26.76,Clear sky,0.0,13.31
Tel Aviv,2003-09,25.08,Clear sky,0.0,12.37
Tel Aviv,2003-10,23.21,Clear sky,0.19,11.39
Tel Aviv,2003-11,19.6,Clear sky,0.98,10.54
Tel Aviv,2003-12,14.79,Drizzle,2.75,10.09
Tel Aviv,2004-01,12.96,Drizzle,4.72,10.31
Tel Aviv,2004-02,13.41,Drizzle,1.93,11.05
Tel Aviv,2004-03,16.71,Clear sky,0.53,12.01
Tel Aviv,2004-04,18.79,Clear sky,0.11,12.99
Tel Aviv,2004-05,21.25,Clear sky,0.05,13.81
Tel Aviv,2004-06,23.78,Clear sky,0.01,14.22
Tel Aviv,2004-07,26.52,Clear sky,0.0,14.01
Tel Aviv,2004-08,26.29,Clear sky,0.01,13.29
Tel Aviv,2004-09,25.43,Clear sky,0.0,12.35
Tel Aviv,2004-10,23.87,Clear sky,0.06,11.37
Tel Aviv,2004-11,19.44,Clear sky,2.52,10.52
Tel Aviv,2004-12,13.77,Clear sky,1.77,10.09
Tel Aviv,2005-01,13.33,Drizzle,2.9,10.32
Tel Aviv,2005-02,12.91,Drizzle,3.04,11.06
Tel Aviv,2005-03,15.79,Clear sky,0.69,12.0
Tel Aviv,2005-04,19.4,Clear sky,0.08,12.98
Tel Aviv,2005-05,21.1,Clear sky,0.07,13.81
Tel Aviv,2005-06,24.02,Clear sky,0.02,14.22
Tel Aviv,2005-07,26.2,Clear sky,0.02,14.01
Tel Aviv,2005-08,26.82,Clear sky,0.01,13.29
Tel Aviv,2005-09,25.7,Clear sky,0.03,12.35
Tel Aviv,2005-10,22.56,Clear sky,0.35,11.38
Tel Aviv,2005-11,17.93,Clear sky,1.25,10.52
Tel Aviv,2005-12,15.86,Clear sky,2.58,10.09
Tel Aviv,2006-01,12.82,Drizzle,3.86,10.32
Tel Aviv,2006-02,14.05,Cloudy,1.53,11.05
Tel Aviv,2006-03,15.73,Clear sky,0.18,11.99
Tel Aviv,2006-04,18.03,Cloudy,2.23,12.97
Tel Aviv,2006-05,21.25,Clear sky,0.0,13.8
Tel Aviv,2006-06,24.52,Clear sky,0.0,14.21
Tel Aviv,2006-07,25.86,Clear sky,0.0,14.01
Tel Aviv,2006-08,26.67,Clear sky,0.0,13.3
Tel Aviv,2006-09,26.09,Clear sky,0.05,12.36
Tel Aviv,2006-10,22.64,Clear sky,0.86,11.38
Tel Aviv,2006-11,17.69,Clear sky,0.86,10.53
Tel Aviv,2006-12,14.17,Clear sky,1.73,10.09
Tel Aviv,2007-01,12.66,Clear sky,2.32,10.32
Tel Aviv,2007-02,13.44,Drizzle,3.07,11.04
Tel Aviv,2007-03,14.98,Clear sky,1.46,11.98
Tel Aviv,2007-04,17.78,Clear sky,0.52,12.97
Tel Aviv,2007-05,22.68,Clear sky,0.18,13.79
Tel Aviv,2007-06,24.4,Clear sky,0.02,14.21
Tel Aviv,2007-07,26.62,Clear sky,0.0,14.02
Tel Aviv,2007-08,26.67,Clear sky,0.0,13.31
Tel Aviv,2007-09,25.38,Clear sky,0.01,12.37
Tel Aviv,2007-10,23.77,Clear sky,0.05,11.39
Tel Aviv,2007-11,19.2,Clear sky,2.03,10.54
Tel Aviv,2007-12,14.57,Clear sky,1.67,10.09
Tel Aviv,2008-01,11.35,Clear sky,2.29,10.31
Tel Aviv,2008-02,12.8,Clear sky,2.43,11.05
Tel Aviv,2008-03,18.0,Clear sky,0.17,12.01
Tel Aviv,2008-04,20.02,Clear sky,0.03,12.99
Tel Aviv,2008-05,21.02,Clear sky,0.05,13.81
Tel Aviv,2008-06,24.93,Clear sky,0.03,14.22
Tel Aviv,2008-07,26.27,Clear sky,0.0,14.01
Tel Aviv,2008-08,26.91,Clear sky,0.0,13.28
Tel Aviv,2008-09,25.79,Clear sky,0.15,12.35
Tel Aviv,2008-10,22.41,Drizzle,1.16,11.37
Tel Aviv,2008-11,19.6,Clear sky,0.39,10.52
Tel Aviv,2008-12,15.94,Clear sky,1.79,10.09
Tel Aviv,2009-01,13.97,Cloudy,0.27,10.33
Tel Aviv,2009-02,13.93,Clear sky,5.24,11.06
Tel Aviv,2009-03,14.85,Drizzle,0.78,12.0
Tel Aviv,2009-04,18.46,Clear sky,0.15,12.98
Tel Aviv,2009-05,21.69,Clear sky,0.04,13.81
Tel Aviv,2009-06,25.37,Clear sky,0.0,14.22
Tel Aviv,2009-07,26.75,Clear sky,0.05,14.01
Tel Aviv,2009-08,26.85,Clear sky,0.01,13.29
Tel Aviv,2009-09,25.25,Clear sky,0.15,12.35
Tel Aviv,2009-10,24.63,Clear sky,1.55,11.37
Tel Aviv,2009-11,18.42,Clear sky,1.96,10.52
Tel Aviv,2009-12,15.95,Drizzle,2.35,10.09
Tel Aviv,2010-01,15.3,Clear sky,2.39,10.32
Tel Aviv,2010-02,15.68,Clear sky,2.82,11.05
Tel Aviv,2010-03,17.7,Clear sky,0.33,11.99
Tel Aviv,2010-04,18.97,Clear sky,0.04,12.98
Tel Aviv,2010-05,21.95,Clear sky,0.03,13.8
Tel Aviv,2010-06,24.92,Clear sky,0.04,14.21
Tel Aviv,2010-07,26.18,Clear sky,0.01,14.01
Tel Aviv,2010-08,28.1,Clear sky,0.0,13.3
Tel Aviv,2010-09,26.75,Clear sky,0.02,12.36
Tel Aviv,2010-10,24.93,Clear sky,0.24,11.38
Tel Aviv,2010-11,21.94,Clear sky,0.01,10.53
Tel Aviv,2010-12,16.87,Clear sky,2.69,10.09
Tel Aviv,2011-01,14.2,Drizzle,2.34,10.32
Tel Aviv,2011-02,14.2,Drizzle,1.58,11.04
Tel Aviv,2011-03,15.38,Clear sky,2.09,11.98
Tel Aviv,2011-04,18.12,Clear sky,1.38,12.97
Tel Aviv,2011-05,21.23,Clear sky,0.57,13.8
Tel Aviv,2011-06,23.82,Clear sky,0.01,14.21
Tel Aviv,2011-07,26.35,Clear sky,0.0,14.02
Tel Aviv,2011-08,26.51,Clear sky,0.01,13.3
Tel Aviv,2011-09,25.47,Clear sky,0.15,12.37
Tel Aviv,2011-10,22.89,Clear sky,0.1,11.39
Tel Aviv,2011-11,16.69,Clear sky,3.55,10.53
Tel Aviv,2011-12,14.88,Clear sky,0.81,10.09
Tel Aviv,2012-01,12.35,Drizzle,3.65,10.31
Tel Aviv,2012-02,12.58,Cloudy,3.0,11.05
Tel Aviv,2012-03,14.02,Clear sky,1.76,12.01
Tel Aviv,2012-04,19.06,Clear sky,0.01,12.99
Tel Aviv,2012-05,22.23,Clear sky,0.01,13.81
Tel Aviv,2012-06,25.05,Clear sky,0.01,14.22
Tel Aviv,2012-07,27.51,Clear sky,0.0,14.0
Tel Aviv,2012-08,27.63,Clear sky,0.0,13.28
Tel Aviv,2012-09,26.14,Clear sky,0.01,12.34
Tel Aviv,2012-10,24.01,Clear sky,0.29,11.37
Tel Aviv,2012-11,19.86,Clear sky,2.48,10.52
Tel Aviv,2012-12,15.63,Drizzle,3.36,10.09
Tel Aviv,2013-01,13.17,Moderate Rain,6.2,10.33
Tel Aviv,2013-02,14.78,Clear sky,0.77,11.06
Tel Aviv,2013-03,17.72,Clear sky,0.09,12.0
Tel Aviv,2013-04,19.05,Clear sky,1.02,12.98
Tel Aviv,2013-05,22.85,Clear sky,0.19,13.81
Tel Aviv,2013-06,24.73,Clear sky,0.0,14.22
Tel Aviv,2013-07,25.79,Clear sky,0.0,14.01
Tel Aviv,2013-08,26.79,Clear sky,0.0,13.29
Tel Aviv,2013-09,25.53,Clear sky,0.03,12.35
Tel Aviv,2013-10,22.44,Clear sky,0.07,11.37
Tel Aviv,2013-11,20.73,Clear sky,0.43,10.52
Tel Aviv,2013-12,13.8,Clear sky,4.47,10.09
Tel Aviv,2014-01,14.26,Clear sky,0.11,10.32
Tel Aviv,2014-02,14.88,Clear sky,0.43,11.05
Tel Aviv,2014-03,16.75,Clear sky,2.19,11.99
Tel Aviv,2014-04,19.73,Clear sky,0.02,12.98
Tel Aviv,2014-05,22.11,Clear sky,0.91,13.8
Tel Aviv,2014-06,24.59,Clear sky,0.06,14.21
Tel Aviv,2014-07,26.04,Clear sky,0.01,14.01
Tel Aviv,2014-08,26.87,Clear sky,0.0,13.3
Tel Aviv,2014-09,25.64,Clear sky,0.06,12.36
Tel Aviv,2014-10,22.65,Clear sky,0.87,11.38
Tel Aviv,2014-11,18.28,Clear sky,3.62,10.53
Tel Aviv,2014-12,16.27,Clear sky,0.91,10.09
Tel Aviv,2015-01,12.74,Drizzle,2.85,10.32
Tel Aviv,2015-02,13.6,Drizzle,2.92,11.05
Tel Aviv,2015-03,16.44,Clear sky,0.56,11.98
Tel Aviv,2015-04,17.6,Clear sky,1.51,12.97
Tel Aviv,2015-05,22.4,Clear sky,0.03,13.8
Tel Aviv,2015-06,23.65,Clear sky,0.04,14.21
Tel Aviv,2015-07,26.05,Clear sky,0.0,14.02
Tel Aviv,2015-08,28.12,Clear sky,0.01,13.3
Tel Aviv,2015-09,27.51,Clear sky,0.01,12.37
Tel Aviv,2015-10,24.0,Clear sky,1.34,11.39
Tel Aviv,2015-11,19.76,Clear sky,1.42,10.53
Tel Aviv,2015-12,14.3,Clear sky,1.89,10.09
Tel Aviv,2016-01,12.5,Drizzle,2.19,10.31
Tel Aviv,2016-02,15.25,Clear sky,2.08,11.05
Tel Aviv,2016-03,17.26,Clear sky,0.79,12.01
Tel Aviv,2016-04,21.3,Clear sky,0.74,12.99
Tel Aviv,2016-05,22.33,Clear sky,0.19,13.81
Tel Aviv,2016-06,26.08,Clear sky,0.0,14.22
Tel Aviv,2016-07,26.85,Clear sky,0.0,14.0
Tel Aviv,2016-08,27.18,Clear sky,0.02,13.28
Tel Aviv,2016-09,25.92,Clear sky,0.03,12.34
Tel Aviv,2016-10,24.27,Clear sky,0.03,11.37
Tel Aviv,2016-11,20.04,Clear sky,0.15,10.52
Tel Aviv,2016-12,13.6,Drizzle,5.23,10.09
Tel Aviv,2017-01,12.41,Drizzle,1.86,10.33
Tel Aviv,2017-02,12.19,Clear sky,1.45,11.06
Tel Aviv,2017-03,15.47,Cloudy,0.82,12.0
Tel Aviv,2017-04,18.53,Cloudy,0.53,12.98
Tel Aviv,2017-05,21.87,Cloudy,0.08,13.81
Tel Aviv,2017-06,24.59,Cloudy,0.01,14.21
Tel Aviv,2017-07,27.59,Cloudy,0.0,14.01
Tel Aviv,2017-08,27.7,Cloudy,0.01,13.29
Tel Aviv,2017-09,26.27,Cloudy,0.04,12.35
Tel Aviv,2017-10,22.89,Clear sky,0.75,11.37
Tel Aviv,2017-11,18.74,Drizzle,1.32,10.52
Tel Aviv,2017-12,16.14,Clear sky,0.92,10.09
Tel Aviv,2018-01,13.59,Moderate Rain,6.36,10.32
Tel Aviv,2018-02,15.03,Cloudy,3.88,11.05
Tel Aviv,2018-03,17.48,Cloudy,0.2,11.99
Tel Aviv,2018-04,18.78,Cloudy,1.77,12.98
Tel Aviv,2018-05,23.67,Drizzle,0.88,13.8
Tel Aviv,2018-06,25.29,Clear sky,0.58,14.21
Tel Aviv,2018-07,27.28,Cloudy,0.05,14.01
Tel Aviv,2018-08,27.63,Cloudy,0.11,13.3
Tel Aviv,2018-09,26.56,Cloudy,0.05,12.36
Tel Aviv,2018-10,23.99,Drizzle,0.82,11.38
Tel Aviv,2018-11,18.72,Drizzle,2.38,10.53
Tel Aviv,2018-12,15.44,Drizzle,6.77,10.09
Tel Aviv,2019-01,12.63,Clear sky,3.03,10.32
Tel Aviv,2019-02,13.67,Drizzle,6.26,11.05
Tel Aviv,2019-03,14.31,Cloudy,3.65,11.99
Tel Aviv,2019-04,16.97,Cloudy,1.18,12.97
Tel Aviv,2019-05,21.76,Cloudy,0.11,13.8
Tel Aviv,2019-06,25.4,Cloudy,0.1,14.21
Tel Aviv,2019-07,27.04,Cloudy,0.01,14.02
Tel Aviv,2019-08,27.63,Cloudy,0.02,13.3
Tel Aviv,2019-09,26.29,Cloudy,0.18,12.37
Tel Aviv,2019-10,23.94,Cloudy,1.06,11.39
Tel Aviv,2019-11,20.29,Clear sky,0.36,10.53
Tel Aviv,2019-12,15.11,Moderate Rain,4.22,10.09
Tel Aviv,2020-01,12.92,Moderate Rain,6.99,10.31
Tel Aviv,2020-02,13.79,Drizzle,2.65,11.05
Tel Aviv,2020-03,15.94,Cloudy,3.24,12.01
Tel Aviv,2020-04,17.79,Cloudy,1.89,12.99
Tel Aviv,2020-05,22.25,Clear sky,0.74,13.81
Tel Aviv,2020-06,23.82,Cloudy,0.07,14.22
Tel Aviv,2020-07,26.55,Cloudy,0.01,14.0
Tel Aviv,2020-08,27.37,Cloudy,0.02,13.28
Tel Aviv,2020-09,27.69,Cloudy,0.0,12.34
Tel Aviv,2020-10,24.94,Cloudy,0.02,11.36
Tel Aviv,2020-11,18.95,Drizzle,5.09,10.52
Tel Aviv,2020-12,15.84,Clear sky,1.71,10.09
Tel Aviv,2021-01,14.48,Clear sky,3.45,10.33
Tel Aviv,2021-02,14.29,Cloudy,3.81,11.06
Tel Aviv,2021-03,15.67,Cloudy,0.85,12.0
Tel Aviv,2021-04,18.4,Clear sky,0.59,12.99
Tel Aviv,2021-05,22.62,Cloudy,0.0,13.81
Tel Aviv,2021-06,24.46,Cloudy,0.02,14.22
Tel Aviv,2021-07,27.56,Cloudy,0.06,14.01
Tel Aviv,2021-08,28.21,Clear sky,0.01,13.29
Tel Aviv,2021-09,26.36,Cloudy,0.13,12.35
Tel Aviv,2021-10,23.39,Cloudy,0.35,11.37
Tel Aviv,2021-11,20.26,Clear sky,0.86,10.52
Tel Aviv,2021-12,15.22,Moderate Rain,4.32,10.09
Tel Aviv,2022-01,11.92,Moderate Rain,6.47,10.32
Tel Aviv,2022-02,13.04,Drizzle,2.36,11.05
Tel Aviv,2022-03,12.94,Drizzle,3.23,11.99
Tel Aviv,2022-04,18.69,Cloudy,0.01,12.98
Tel Aviv,2022-05,21.41,Cloudy,0.05,13.8
Tel Aviv,2022-06,24.88,Cloudy,0.07,14.21
Tel Aviv,2022-07,26.78,Cloudy,0.02,14.01
Tel Aviv,2022-08,27.57,Cloudy,0.03,13.3
Tel Aviv,2022-09,26.37,Clear sky,0.06,12.36
Tel Aviv,2022-10,23.49,Cloudy,0.49,11.38
Tel Aviv,2022-11,19.35,Drizzle,2.39,10.53
Tel Aviv,2022-12,15.76,Cloudy,1.28,10.09
Tel Aviv,2023-01,14.23,Drizzle,1.3,10.32
Tel Aviv,2023-02,12.89,Drizzle,3.5,11.05
Tel Aviv,2023-03,16.39,Clear sky,2.66,11.99
Tel Aviv,2023-04,18.04,Cloudy,2.62,12.97
Tel Aviv,2023-05,21.62,Cloudy,0.23,13.8
Tel Aviv,2023-06,24.69,Cloudy,0.24,14.21
Tel Aviv,2023-07,27.1,Cloudy,0.07,14.02
Tel Aviv,2023-08,27.89,Cloudy,0.12,13.3
Tel Aviv,2023-09,26.78,Clear sky,0.13,12.37
Tel Aviv,2023-10,24.78,Cloudy,0.4,11.39
Tel Aviv,2023-11,20.79,Cloudy,2.72,10.53
Tel Aviv,2023-12,16.84,Clear sky,3.89,10.09
Tel Aviv,2024-01,14.43,Moderate Rain,7.59,10.31
Tel Aviv,2024-02,13.95,Drizzle,3.4,11.05
Tel Aviv,2024-03,16.38,Drizzle,1.25,12.01
Tel Aviv,2024-04,20.33,Cloudy,1.56,12.99
Tel Aviv,2024-05,22.19,Clear sky,0.22,13.81
Tel Aviv,2024-06,26.08,Cloudy,0.02,14.22
Tel Aviv,2024-07,28.16,Clear sky,0.05,14.0
Tel Aviv,2024-08,28.1,Cloudy,0.02,13.28
Tel Aviv,2024-09,27.03,Clear sky,0.08,12.34
Tel Aviv,2024-10,23.86,Clear sky,0.06,11.43
Tokyo,1980-01,2.44,Clear sky,3.26,10.04
Tokyo,1980-02,1.66,Cloudy,0.95,10.89
Tokyo,1980-03,5.54,Cloudy,4.77,11.99
Tokyo,1980-04,11.82,Drizzle,4.99,13.11
Tokyo,1980-05,17.48,Cloudy,4.94,14.06
Tokyo,1980-06,21.93,Drizzle,3.37,14.53
Tokyo,1980-07,23.21,Drizzle,5.02,14.29
Tokyo,1980-08,22.77,Drizzle,5.6,13.47
Tokyo,1980-09,21.24,Drizzle,6.27,12.39
Tokyo,1980-10,16.51,Cloudy,5.42,11.27
Tokyo,1980-11,10.68,Cloudy,3.47,10.29
Tokyo,1980-12,4.39,Clear sky,1.98,9.79
Tokyo,1981-01,0.9,Cloudy,0.25,10.06
Tokyo,1981-02,2.4,Cloudy,1.64,10.9
Tokyo,1981-03,6.8,Drizzle,3.25,11.98
Tokyo,1981-04,12.29,Moderate Rain,4.17,13.1
Tokyo,1981-05,16.49,Cloudy,5.63,14.05
Tokyo,1981-06,19.79,Drizzle,4.8,14.53
Tokyo,1981-07,24.94,Drizzle,3.38,14.3
Tokyo,1981-08,24.66,Drizzle,5.3,13.47
Tokyo,1981-09,20.45,Cloudy,4.84,12.4
Tokyo,1981-10,15.91,Cloudy,6.52,11.28
Tokyo,1981-11,7.47,Cloudy,2.76,10.3
Tokyo,1981-12,4.58,Clear sky,0.23,9.79
Tokyo,1982-01,3.26,Clear sky,2.33,10.05
Tokyo,1982-02,2.9,Cloudy,2.19,10.89
Tokyo,1982-03,7.62,Cloudy,1.95,11.97
Tokyo,1982-04,12.24,Cloudy,4.42,13.1
Tokyo,1982-05,18.56,Clear sky,3.4,14.05
Tokyo,1982-06,20.24,Cloudy,4.38,14.53
Tokyo,1982-07,21.86,Moderate Rain,5.93,14.3
Tokyo,1982-08,25.06,Drizzle,4.58,13.48
Tokyo,1982-09,20.97,Drizzle,10.14,12.41
Tokyo,1982-10,15.93,Cloudy,4.57,11.29
Tokyo,1982-11,12.48,Drizzle,4.9,10.3
Tokyo,1982-12,6.76,Drizzle,0.66,9.79
Tokyo,1983-01,3.54,Cloudy,0.91,10.05
Tokyo,1983-02,3.08,Cloudy,2.22,10.88
Tokyo,1983-03,6.65,Drizzle,4.24,11.96
Tokyo,1983-04,14.11,Cloudy,4.81,13.09
Tokyo,1983-05,17.67,Drizzle,3.8,14.04
Tokyo,1983-06,19.12,Cloudy,6.22,14.53
Tokyo,1983-07,22.64,Drizzle,4.67,14.31
Tokyo,1983-08,25.73,Drizzle,4.38,13.49
Tokyo,1983-09,21.91,Moderate Rain,7.8,12.42
Tokyo,1983-10,15.53,Cloudy,4.38,11.3
Tokyo,1983-11,9.77,Drizzle,1.81,10.31
Tokyo,1983-12,4.05,Clear sky,0.63,9.79
Tokyo,1984-01,0.53,Clear sky,1.56,10.04
Tokyo,1984-02,-1.72,Snow fall,2.42,10.89
Tokyo,1984-03,3.77,Cloudy,2.75,11.99
Tokyo,1984-04,10.25,Cloudy,2.29,13.11
Tokyo,1984-05,15.88,Cloudy,2.3,14.06
Tokyo,1984-06,20.76,Drizzle,6.65,14.53
Tokyo,1984-07,24.71,Drizzle,2.68,14.29
Tokyo,1984-08,26.94,Cloudy,0.33,13.47
Tokyo,1984-09,21.95,Drizzle,3.68,12.39
Tokyo,1984-10,15.43,Cloudy,4.15,11.27
Tokyo,1984-11,10.2,Cloudy,1.78,10.29
Tokyo,1984-12,4.95,Cloudy,2.41,9.79
Tokyo,1985-01,1.21,Cloudy,0.5,10.06
Tokyo,1985-02,4.25,Cloudy,6.29,10.9
Tokyo,1985-03,6.49,Drizzle,4.93,11.98
Tokyo,1985-04,12.59,Cloudy,6.05,13.11
Tokyo,1985-05,17.55,Cloudy,2.45,14.05
Tokyo,1985-06,19.18,Moderate Rain,14.43,14.53
Tokyo,1985-07,24.62,Cloudy,4.34,14.3
Tokyo,1985-08,26.27,Cloudy,2.31,13.47
Tokyo,1985-09,22.27,Cloudy,4.3,12.4
Tokyo,1985-10,16.23,Cloudy,2.11,11.28
Tokyo,1985-11,10.77,Drizzle,4.08,10.3
Tokyo,1985-12,4.99,Cloudy,1.32,9.79
Tokyo,1986-01,1.81,Cloudy,0.85,10.05
Tokyo,1986-02,0.66,Cloudy,1.96,10.89
Tokyo,1986-03,5.86,Cloudy,5.38,11.97
Tokyo,1986-04,12.14,Drizzle,3.1,13.1
Tokyo,1986-05,16.41,Clear sky,8.42,14.05
Tokyo,1986-06,19.61,Cloudy,5.93,14.53
Tokyo,1986-07,22.99,Drizzle,2.65,14.3
Tokyo,1986-08,25.14,Cloudy,4.88,13.48
Tokyo,1986-09,22.55,Drizzle,6.93,12.41
Tokyo,1986-10,15.09,Drizzle,3.53,11.29
Tokyo,1986-11,10.04,Cloudy,2.68,10.3
